Titles,Average salary,job_id
Turner,"$29,380.00",j_5402
Turning Machine Operator Helper,"$29,380.00",j_5403
Twisting Department End Finder,"$29,380.00",j_5404
Upholsterer Helper,"$29,380.00",j_5405
Used Building Materials Yard Worker,"$29,380.00",j_5406
Utility Worker,"$29,380.00",j_5407
Varnish Maker Helper,"$29,380.00",j_5408
Varnish Melter Helper,"$29,380.00",j_5409
Veneer Clipper Helper,"$29,380.00",j_5410
Veneer Jointer Helper,"$29,380.00",j_5411
Vessel Scrapper Helper,"$29,380.00",j_5412
Wallpaper Printer Helper,"$29,380.00",j_5413
Wash Oil Pump Operator Helper,"$29,380.00",j_5414
Washer,"$29,380.00",j_5415
Washer Engineer Helper,"$29,380.00",j_5416
Washtub Worker Helper,"$29,380.00",j_5417
Wax Ball Knock-Out Worker,"$29,380.00",j_5418
Waxer,"$29,380.00",j_5419
Wearing Apparel Shaker,"$29,380.00",j_5420
Welder Assistant,"$29,380.00",j_5421
Wharf Laborer,"$29,380.00",j_5422
Wiper,"$29,380.00",j_5423
Wire Weaver Helper,"$29,380.00",j_5424
Wood Handler,"$29,380.00",j_5425
Wood Pole Treater,"$29,380.00",j_5426
Wood Preserving Plant Laborer,"$29,380.00",j_5427
Woodworker Helper,"$29,380.00",j_5428
Woodworking Shop Hand,"$29,380.00",j_5429
Wrapper-Hands Sprayer,"$29,380.00",j_5430
Wrapping Machine Helper,"$29,380.00",j_5431
Yarn Mercerizer Operator Helper,"$29,380.00",j_5432
Yeast Pusher,"$29,380.00",j_5433
Automatic Die Cutting Machine Operator,"$29,440.00",j_5434
Automatic Label Cutting and Folding Machine Operator,"$29,440.00",j_5435
Band and Cuff Cutter,"$29,440.00",j_5436
Band Cutter,"$29,440.00",j_5437
Band Saw Operator,"$29,440.00",j_5438
Barrel Drum Cutter,"$29,440.00",j_5439
Bedspread Cutter,"$29,440.00",j_5440
Bias Cutting Machine Operator,"$29,440.00",j_5441
Binding Cutter,"$29,440.00",j_5442
Blanket Cutting Machine Operator,"$29,440.00",j_5443
Bolt Cutter,"$29,440.00",j_5444
Canvas Cutter,"$29,440.00",j_5445
Carpet Cutter,"$29,440.00",j_5446
Chin Strap Cutter,"$29,440.00",j_5447
Chopped Strand Operator,"$29,440.00",j_5448
Cleaner and Trimmer,"$29,440.00",j_5449
Clipper,"$29,440.00",j_5450
Cloth Cutter,"$29,440.00",j_5451
CNC Cutting Operator (Computer Numerical Control Cutting Operator),"$29,440.00",j_5452
Continuous Pillowcase Cutter,"$29,440.00",j_5453
Corduroy Cutter Operator,"$29,440.00",j_5454
Cropper,"$29,440.00",j_5455
Cuff Cutter,"$29,440.00",j_5456
Curtain Cutter,"$29,440.00",j_5457
Cutter,"$29,440.00",j_5458
Cutter Operator,"$29,440.00",j_5459
Cutting Machine Fixer,"$29,440.00",j_5460
Die Cut Operator,"$29,440.00",j_5461
Die Cutter,"$29,440.00",j_5462
Die Cutting Machine Operator,"$29,440.00",j_5463
Drapery Cutter,"$29,440.00",j_5464
Electric Cutter Operator,"$29,440.00",j_5465
Electric Knife Operator,"$29,440.00",j_5466
Embroidery Assistant,"$29,440.00",j_5467
Embroidery Cutter,"$29,440.00",j_5468
Fabric Cutter,"$29,440.00",j_5469
Fabrics and Material Cutter,"$29,440.00",j_5470
Felt Cutter,"$29,440.00",j_5471
Felt Cutting Machine Operator,"$29,440.00",j_5472
Fur Cutting Machine Operator,"$29,440.00",j_5473
Glove Cutter,"$29,440.00",j_5474
Hat Cutter,"$29,440.00",j_5475
Industrial Fabric Cutter,"$29,440.00",j_5476
Knife Cutter,"$29,440.00",j_5477
Label Pinker,"$29,440.00",j_5478
Lace Cutter,"$29,440.00",j_5479
Laser Cutter,"$29,440.00",j_5480
Laser Operator,"$29,440.00",j_5481
Laser Print Operator,"$29,440.00",j_5482
Laser Set Up Operator,"$29,440.00",j_5483
Leather Cutter,"$29,440.00",j_5484
Lining Cutter,"$29,440.00",j_5485
Machine Cloth Trimmer,"$29,440.00",j_5486
Machine Operator,"$29,440.00",j_5487
Machine Scallop Cutter,"$29,440.00",j_5488
Machine Trimmer,"$29,440.00",j_5489
Manufacturing Assistant,"$29,440.00",j_5490
Manufacturing Associate,"$29,440.00",j_5491
Manufacturing Operator,"$29,440.00",j_5492
Mechanic,"$29,440.00",j_5493
Metallic Yarn Slitting Machine Operator,"$29,440.00",j_5494
Perforating Machine Operator,"$29,440.00",j_5495
Pillowcase Cutter,"$29,440.00",j_5496
Pinking Machine Operator,"$29,440.00",j_5497
Plush Cutter,"$29,440.00",j_5498
Press Operator,"$29,440.00",j_5499
Rag Cutter,"$29,440.00",j_5500
Rag Cutting Machine Operator,"$29,440.00",j_5501
Rag Shredder,"$29,440.00",j_5502
Rib Cutter,"$29,440.00",j_5503
Rotary Cutter,"$29,440.00",j_5504
Rotary Cutter Operator,"$29,440.00",j_5505
Rounding Machine Operator,"$29,440.00",j_5506
Rug Cutter,"$29,440.00",j_5507
Scallop Binder,"$29,440.00",j_5508
Scallop Cutter,"$29,440.00",j_5509
Scalloper,"$29,440.00",j_5510
Section Cutter,"$29,440.00",j_5511
Shear Grinder Operator,"$29,440.00",j_5512
Shear Tender,"$29,440.00",j_5513
Shearing Machine Feeder,"$29,440.00",j_5514
Shearing Machine Operator,"$29,440.00",j_5515
Shoe Cutter,"$29,440.00",j_5516
Silk Trimmer,"$29,440.00",j_5517
Silker,"$29,440.00",j_5518
Slitting Machine Operator,"$29,440.00",j_5519
Sliver Cutter,"$29,440.00",j_5520
Splitter Operator,"$29,440.00",j_5521
Spread Cutter,"$29,440.00",j_5522
Spreader,"$29,440.00",j_5523
Staple Cutter,"$29,440.00",j_5524
Strip Cutting Machine Operator,"$29,440.00",j_5525
Strip Winder,"$29,440.00",j_5526
Stripping Cutter and Winder,"$29,440.00",j_5527
Swatch Cutter,"$29,440.00",j_5528
Sweatband Separator,"$29,440.00",j_5529
Synthetic Cloth Binding Cutter,"$29,440.00",j_5530
Tab Cutter,"$29,440.00",j_5531
Textile Machine Operator,"$29,440.00",j_5532
Textile Slitting Machine Operator,"$29,440.00",j_5533
Thread Cutter Tender,"$29,440.00",j_5534
Trim Master Operator,"$29,440.00",j_5535
Trimmer Machine Operator,"$29,440.00",j_5536
Trimming Machine Operator,"$29,440.00",j_5537
Tube Laser Operator,"$29,440.00",j_5538
Twill Cutter,"$29,440.00",j_5539
Upholstery Cutter,"$29,440.00",j_5540
Upper Cutter,"$29,440.00",j_5541
Valance Cutter,"$29,440.00",j_5542
Velvet Cutter,"$29,440.00",j_5543
Vinyl Cutter,"$29,440.00",j_5544
Welt Cutter,"$29,440.00",j_5545
Welt Trimming Machine Operator,"$29,440.00",j_5546
Window Shade Cutter and Mounter,"$29,440.00",j_5547
Wiping Cloth Cutter,"$29,440.00",j_5548
Alteration Specialist,"$29,510.00",j_5549
Bale Sewer,"$29,510.00",j_5550
Baseball Hand Sewer,"$29,510.00",j_5551
Beadworker,"$29,510.00",j_5552
Casing Sewer,"$29,510.00",j_5553
Cloth Bale Header,"$29,510.00",j_5554
Coutierier,"$29,510.00",j_5555
Custom Clothier,"$29,510.00",j_5556
Custom Designer,"$29,510.00",j_5557
Custom Seamstress,"$29,510.00",j_5558
Decorator,"$29,510.00",j_5559
Designer,"$29,510.00",j_5560
Dressmaker,"$29,510.00",j_5561
Embroidery Specialist,"$29,510.00",j_5562
Feather Stitcher,"$29,510.00",j_5563
Foundation Maker,"$29,510.00",j_5564
Hand Finisher,"$29,510.00",j_5565
Hand Knitter,"$29,510.00",j_5566
Hand Quilter,"$29,510.00",j_5567
Hand Sewer,"$29,510.00",j_5568
Hand Shoes Sewer,"$29,510.00",j_5569
Hand Sole Sewer,"$29,510.00",j_5570
Hand Stitcher,"$29,510.00",j_5571
Hand Umbrella Tipper,"$29,510.00",j_5572
Hand Weaver,"$29,510.00",j_5573
Hat Maker,"$29,510.00",j_5574
Hat Mender,"$29,510.00",j_5575
Hosiery Mender,"$29,510.00",j_5576
Knit Goods Mender,"$29,510.00",j_5577
Lamp Shade Sewer,"$29,510.00",j_5578
Mattress and Foundation Sewer,"$29,510.00",j_5579
Mattress Finisher,"$29,510.00",j_5580
Mattress Specialist,"$29,510.00",j_5581
Passementerie Worker,"$29,510.00",j_5582
Pelota Maker,"$29,510.00",j_5583
Seamstress,"$29,510.00",j_5584
Sewer Separation Designer,"$29,510.00",j_5585
Stitcher,"$29,510.00",j_5586
Thread Marker,"$29,510.00",j_5587
Umbrella Tipper,"$29,510.00",j_5588
Alignment Technician,"$29,530.00",j_5589
Automotive Tire Worker (Auto Tire Worker),"$29,530.00",j_5590
Lube Technician,"$29,530.00",j_5591
Service Technician,"$29,530.00",j_5592
Tire Balancer,"$29,530.00",j_5593
Tire Buster,"$29,530.00",j_5594
Tire Center Supervisor,"$29,530.00",j_5595
Tire Changer,"$29,530.00",j_5596
Tire Fixer,"$29,530.00",j_5597
Tire Groover,"$29,530.00",j_5598
Tire Installer,"$29,530.00",j_5599
Tire Man,"$29,530.00",j_5600
Tire Mechanic,"$29,530.00",j_5601
Tire Mounter,"$29,530.00",j_5602
Tire Repairer,"$29,530.00",j_5603
Tire Servicer,"$29,530.00",j_5604
Tire Shop Mechanic,"$29,530.00",j_5605
Tire Technician,"$29,530.00",j_5606
Tire Worker,"$29,530.00",j_5607
Birth Attendant,"$29,580.00",j_5608
Certified Medication Aide (CMA),"$29,580.00",j_5609
Certified Nurse Aide (CNA),"$29,580.00",j_5610
Certified Nurses Aide (CNA),"$29,580.00",j_5611
Certified Nursing Assistant (CNA),"$29,580.00",j_5612
Certified Nursing Attendant,"$29,580.00",j_5613
Certified Residential Medication Aide,"$29,580.00",j_5614
Clinical Assistant,"$29,580.00",j_5615
Competency Evaluated Nurse Aide (CENA),"$29,580.00",j_5616
First Aid Attendant,"$29,580.00",j_5617
First Aid Nurse,"$29,580.00",j_5618
Geriatric Nursing Assistant (GNA),"$29,580.00",j_5619
Gericare Aide,"$29,580.00",j_5620
Health Aide,"$29,580.00",j_5621
Health Care Aide,"$29,580.00",j_5622
Health Care Assistant,"$29,580.00",j_5623
Health Service Worker,"$29,580.00",j_5624
Hospice Aide,"$29,580.00",j_5625
Hospital Aide,"$29,580.00",j_5626
Hospital Attendant,"$29,580.00",j_5627
Hospital Corpsman,"$29,580.00",j_5628
Hospital Medical Assistant,"$29,580.00",j_5629
Infirmary Attendant,"$29,580.00",j_5630
Inpatient Nursing Aide,"$29,580.00",j_5631
Institutional Aide,"$29,580.00",j_5632
Licensed Nursing Assistant (LNA),"$29,580.00",j_5633
Medical Aide,"$29,580.00",j_5634
Medical Attendant,"$29,580.00",j_5635
Medication Aide,"$29,580.00",j_5636
Nurse Sitter,"$29,580.00",j_5637
Nurse Technician,"$29,580.00",j_5638
Nurse's Assistant,"$29,580.00",j_5639
Nursery Technician,"$29,580.00",j_5640
Nurses' Aide,"$29,580.00",j_5641
Nursing Aide,"$29,580.00",j_5642
Nursing Assistant,"$29,580.00",j_5643
Nursing Attendant,"$29,580.00",j_5644
Nursing Care Attendant,"$29,580.00",j_5645
Nursing Home Aide,"$29,580.00",j_5646
Nursing Technician,"$29,580.00",j_5647
Patient Care Assistant (PCA),"$29,580.00",j_5648
Patient Care Associate,"$29,580.00",j_5649
Patient Care Technician (PCT),"$29,580.00",j_5650
Patient Sitter,"$29,580.00",j_5651
Practical Nurse,"$29,580.00",j_5652
State Tested Nursing Assistant (STNA),"$29,580.00",j_5653
Student Nurse,"$29,580.00",j_5654
Surgical Aide,"$29,580.00",j_5655
Ward Aide,"$29,580.00",j_5656
Ward Attendant,"$29,580.00",j_5657
Ward Helper,"$29,580.00",j_5658
Slaughterers and Meat Packers,"$29,600.00",j_5659
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","$29,600.00",j_5660
Slaughterers and Meat Packers,"$29,600.00",j_5661
"Ambulance Drivers and Attendants, Except Emergency Medical Technicians","$29,600.00",j_5662
Any Commodity Sales Deliverer,"$29,610.00",j_5663
Bakery Deliverer,"$29,610.00",j_5664
Bobtailer,"$29,610.00",j_5665
Bread Distributor,"$29,610.00",j_5666
Bread Jockey,"$29,610.00",j_5667
Breadman,"$29,610.00",j_5668
Catering Driver,"$29,610.00",j_5669
City Route Driver,"$29,610.00",j_5670
City Routeman,"$29,610.00",j_5671
Coal Deliverer,"$29,610.00",j_5672
Coin Collector,"$29,610.00",j_5673
Coin Machine Collector,"$29,610.00",j_5674
Deliver Driver,"$29,610.00",j_5675
Delivery Driver,"$29,610.00",j_5676
Delivery Driver/Customer Service,"$29,610.00",j_5677
Delivery Driver/Supervisor,"$29,610.00",j_5678
Delivery Man,"$29,610.00",j_5679
Delivery Person,"$29,610.00",j_5680
Delivery Sales worker,"$29,610.00",j_5681
Distributor,"$29,610.00",j_5682
Driver,"$29,610.00",j_5683
Driver (Sales Rep),"$29,610.00",j_5684
Driver Sales,"$29,610.00",j_5685
Driver Salesman,"$29,610.00",j_5686
"Driver, Salesman","$29,610.00",j_5687
Expressman,"$29,610.00",j_5688
Ice Delivery Driver,"$29,610.00",j_5689
Iceman,"$29,610.00",j_5690
Jukebox Route Driver,"$29,610.00",j_5691
Jukebox Routeman,"$29,610.00",j_5692
Laundry Agent,"$29,610.00",j_5693
Laundry Route Driver,"$29,610.00",j_5694
Laundry Routeman,"$29,610.00",j_5695
Lunch Truck Driver,"$29,610.00",j_5696
Merchandiser,"$29,610.00",j_5697
Milk Deliverer,"$29,610.00",j_5698
Milk Delivery Driver,"$29,610.00",j_5699
Milk Route Deliverer,"$29,610.00",j_5700
Milk Truck Driver,"$29,610.00",j_5701
Milk Wagon Driver,"$29,610.00",j_5702
Milkman,"$29,610.00",j_5703
Motor Route Carrier,"$29,610.00",j_5704
Newspaper Deliverer,"$29,610.00",j_5705
Newspaper Delivery Driver,"$29,610.00",j_5706
Off Premise Service Representative,"$29,610.00",j_5707
Outside Parts Sales,"$29,610.00",j_5708
Pick Up Driver,"$29,610.00",j_5709
Pizza Delivery,"$29,610.00",j_5710
Pizza Delivery Driver,"$29,610.00",j_5711
Pizza Driver,"$29,610.00",j_5712
Publication Distributor,"$29,610.00",j_5713
Relay Man,"$29,610.00",j_5714
Relay Worker,"$29,610.00",j_5715
Roadman,"$29,610.00",j_5716
Route Contractor,"$29,610.00",j_5717
Route Deliverer,"$29,610.00",j_5718
Route Delivery Driver,"$29,610.00",j_5719
Route Driver,"$29,610.00",j_5720
Route Driver Salesperson,"$29,610.00",j_5721
Route Jumper,"$29,610.00",j_5722
Route Rider,"$29,610.00",j_5723
Route Sales Driver,"$29,610.00",j_5724
Route Sales Person,"$29,610.00",j_5725
Route Sales Representative,"$29,610.00",j_5726
Route Salesman,"$29,610.00",j_5727
Route Salesman and Driver,"$29,610.00",j_5728
Route Salesperson,"$29,610.00",j_5729
Routeman,"$29,610.00",j_5730
Rural Carrier,"$29,610.00",j_5731
Sales Route Driver,"$29,610.00",j_5732
Sales Route Driver Helper,"$29,610.00",j_5733
Sales Specialist,"$29,610.00",j_5734
Salesperson Driver,"$29,610.00",j_5735
Special Events Driver,"$29,610.00",j_5736
Towel Distributor,"$29,610.00",j_5737
Truck Driver Salesperson,"$29,610.00",j_5738
Wagon Driver Salesperson,"$29,610.00",j_5739
Bakers,"$29,630.00",j_5740
Baker,"$29,630.00",j_5741
Bakers,"$29,630.00",j_5742
Graduate Teaching Assistants,"$29,640.00",j_5743
Air Twist Operator,"$29,660.00",j_5744
Air Twister Winder,"$29,660.00",j_5745
Automatic Beam Warper Tender,"$29,660.00",j_5746
Automatic Quilling Machine Operator,"$29,660.00",j_5747
Automatic Thread Winder,"$29,660.00",j_5748
Automatic Winder Operator,"$29,660.00",j_5749
Axminster Rug Setter,"$29,660.00",j_5750
Back Winder,"$29,660.00",j_5751
Backwinder,"$29,660.00",j_5752
Ball Fringe Machine Operator,"$29,660.00",j_5753
Ball Warper Tender,"$29,660.00",j_5754
Ball Winder,"$29,660.00",j_5755
Baller,"$29,660.00",j_5756
Balling Head Tender,"$29,660.00",j_5757
Balling Machine Operator,"$29,660.00",j_5758
Bandage Winding Machine Operator,"$29,660.00",j_5759
Batting Machine Operator,"$29,660.00",j_5760
Beam Warper,"$29,660.00",j_5761
Beamer,"$29,660.00",j_5762
Beamer Hand,"$29,660.00",j_5763
Beamer Operator,"$29,660.00",j_5764
Beaming Machine Operator,"$29,660.00",j_5765
Blocker,"$29,660.00",j_5766
Board Winder,"$29,660.00",j_5767
Bobbin Doffer,"$29,660.00",j_5768
Bobbin Winder,"$29,660.00",j_5769
Bonding Machine Setter,"$29,660.00",j_5770
Box Tender,"$29,660.00",j_5771
Braid Pattern Setter,"$29,660.00",j_5772
Brownell Operator,"$29,660.00",j_5773
Calender Wind Up Tender,"$29,660.00",j_5774
Carding Machine Operator,"$29,660.00",j_5775
Carding Utility Tender,"$29,660.00",j_5776
Carpet Yarn Winder Operator,"$29,660.00",j_5777
Cloth Doubling and Winding Machine Operator,"$29,660.00",j_5778
Cloth Doubling Machine Operator,"$29,660.00",j_5779
Cloth Reeler,"$29,660.00",j_5780
Cloth Winder,"$29,660.00",j_5781
Cloth Winder Machine Operator,"$29,660.00",j_5782
Coiler,"$29,660.00",j_5783
Comb Winder,"$29,660.00",j_5784
Comber,"$29,660.00",j_5785
Combination Machine Tender,"$29,660.00",j_5786
Computer Integrated Manufacturing Operator (CIM Operator),"$29,660.00",j_5787
Cone Machine Operator,"$29,660.00",j_5788
Cone Winder,"$29,660.00",j_5789
Coner,"$29,660.00",j_5790
Coning Machine Operator,"$29,660.00",j_5791
Cop Winder,"$29,660.00",j_5792
Copper,"$29,660.00",j_5793
Copping Machine Operator,"$29,660.00",j_5794
Core Winder,"$29,660.00",j_5795
Covering Machine Operator,"$29,660.00",j_5796
Creel Hand,"$29,660.00",j_5797
Creel Operator,"$29,660.00",j_5798
Creeler,"$29,660.00",j_5799
Doubler Operator,"$29,660.00",j_5800
Doubling Machine Operator,"$29,660.00",j_5801
Draw Frame Operator,"$29,660.00",j_5802
Draw Frame Runner,"$29,660.00",j_5803
Draw Frame Tender,"$29,660.00",j_5804
Draw Machine Operator,"$29,660.00",j_5805
Draw Tender,"$29,660.00",j_5806
Drawer,"$29,660.00",j_5807
Drawer In,"$29,660.00",j_5808
Drawing Box Tender,"$29,660.00",j_5809
Drawing Frame Tender,"$29,660.00",j_5810
Drawing Machine Operator,"$29,660.00",j_5811
Drawing Operator,"$29,660.00",j_5812
Drawing Tender,"$29,660.00",j_5813
Dresser Tender,"$29,660.00",j_5814
Fiberglass Roving Winder,"$29,660.00",j_5815
Finisher Card Tender,"$29,660.00",j_5816
Fishing Line Winding Machine Operator,"$29,660.00",j_5817
Fly Frame Tender,"$29,660.00",j_5818
Forming Machine Operator,"$29,660.00",j_5819
Foster Winder,"$29,660.00",j_5820
Frame Hand,"$29,660.00",j_5821
Frame Operator,"$29,660.00",j_5822
Frame Runner,"$29,660.00",j_5823
Frame Spinner,"$29,660.00",j_5824
Frame Tender,"$29,660.00",j_5825
Framer,"$29,660.00",j_5826
French Drawer,"$29,660.00",j_5827
Gasket Winder,"$29,660.00",j_5828
Gill Box Tender,"$29,660.00",j_5829
Hanker,"$29,660.00",j_5830
Heatset Winder Operator,"$29,660.00",j_5831
High Speed Warper Tender,"$29,660.00",j_5832
Hooking Machine Operator,"$29,660.00",j_5833
Industrial Twisting Machine Operator,"$29,660.00",j_5834
Intermediate Frame Tender,"$29,660.00",j_5835
Jack Frame Tender,"$29,660.00",j_5836
Jack Spinner,"$29,660.00",j_5837
Jack Spooler Tender,"$29,660.00",j_5838
Jack Winder,"$29,660.00",j_5839
Lace Roller,"$29,660.00",j_5840
Lace Winder,"$29,660.00",j_5841
Lap Machine Tender,"$29,660.00",j_5842
Long Chain Beamer,"$29,660.00",j_5843
Long Winder Tender,"$29,660.00",j_5844
Loom Doffer,"$29,660.00",j_5845
Loom Fixer,"$29,660.00",j_5846
Loom Winder Tender,"$29,660.00",j_5847
Machine Bobbin Winder,"$29,660.00",j_5848
Machine Fixer,"$29,660.00",j_5849
Machine Operator,"$29,660.00",j_5850
Machine Rope Maker,"$29,660.00",j_5851
Manufacturing Assistant,"$29,660.00",j_5852
Manufacturing Associate,"$29,660.00",j_5853
Manufacturing Operator,"$29,660.00",j_5854
Mule Operator,"$29,660.00",j_5855
Mule Spinner,"$29,660.00",j_5856
Mule Tender,"$29,660.00",j_5857
Novelty Twister Operator,"$29,660.00",j_5858
Nylon Winder,"$29,660.00",j_5859
Open End Spinning Operator,"$29,660.00",j_5860
Open Winder,"$29,660.00",j_5861
Paint Roller Winder,"$29,660.00",j_5862
Paper Twister Tender,"$29,660.00",j_5863
Piece Hand,"$29,660.00",j_5864
Polishing Section Leader and Machine Setter,"$29,660.00",j_5865
Precise Winder,"$29,660.00",j_5866
Quill Fixer,"$29,660.00",j_5867
Quill Machine Operator,"$29,660.00",j_5868
Quill Machine Tender,"$29,660.00",j_5869
Quill Reamer,"$29,660.00",j_5870
Quill Winder,"$29,660.00",j_5871
Quiller,"$29,660.00",j_5872
Quiller Hand,"$29,660.00",j_5873
Quiller Operator,"$29,660.00",j_5874
Quiller Runner,"$29,660.00",j_5875
Quiller Tender,"$29,660.00",j_5876
Rayon Coner,"$29,660.00",j_5877
Rayon Winder,"$29,660.00",j_5878
Rebeamer,"$29,660.00",j_5879
Redrawer,"$29,660.00",j_5880
Reel Operator,"$29,660.00",j_5881
Reel Tender,"$29,660.00",j_5882
Reel Winder,"$29,660.00",j_5883
Reeler,"$29,660.00",j_5884
Reeling Machine Operator,"$29,660.00",j_5885
Reeling Operator,"$29,660.00",j_5886
Respooler,"$29,660.00",j_5887
Rewinder,"$29,660.00",j_5888
Rewinder Operator,"$29,660.00",j_5889
Ribbon Winder,"$29,660.00",j_5890
Ring Spinner,"$29,660.00",j_5891
Roll Up Machine Operator,"$29,660.00",j_5892
Roller Operator,"$29,660.00",j_5893
Rolling Down Machine Operator,"$29,660.00",j_5894
Rolling Machine Operator,"$29,660.00",j_5895
Rolling Machine Tender,"$29,660.00",j_5896
Rope Laying Machine Operator,"$29,660.00",j_5897
Rope Machine Setter,"$29,660.00",j_5898
Rope Maker,"$29,660.00",j_5899
Ropewalk Rope Maker,"$29,660.00",j_5900
Roping Tender,"$29,660.00",j_5901
Roving Changer,"$29,660.00",j_5902
Roving Frame Tender,"$29,660.00",j_5903
Roving Winder,"$29,660.00",j_5904
Rubber Thread Spooler,"$29,660.00",j_5905
Section Leader and Machine Setter,"$29,660.00",j_5906
Selvage Machine Operator,"$29,660.00",j_5907
Sewing Machine Bobbin Winder,"$29,660.00",j_5908
Silk Spooler,"$29,660.00",j_5909
Silk Winding Machine Operator,"$29,660.00",j_5910
Silver Lap Machine Tender,"$29,660.00",j_5911
Singe Winder,"$29,660.00",j_5912
Skein Spooler,"$29,660.00",j_5913
Skein Winder,"$29,660.00",j_5914
Skeiner,"$29,660.00",j_5915
Sliver Lap Machine Tender,"$29,660.00",j_5916
Slubber,"$29,660.00",j_5917
Slubber Hand,"$29,660.00",j_5918
Slubber Machine Operator,"$29,660.00",j_5919
Slubber Operator,"$29,660.00",j_5920
Slubber Runner,"$29,660.00",j_5921
Slubber Tender,"$29,660.00",j_5922
Speed Runner,"$29,660.00",j_5923
Speed Winder,"$29,660.00",j_5924
Speeder Frame Tender,"$29,660.00",j_5925
Speeder Hand,"$29,660.00",j_5926
Speeder Machine Operator,"$29,660.00",j_5927
Speeder Operator,"$29,660.00",j_5928
Speeder Tender,"$29,660.00",j_5929
Speeder Worker,"$29,660.00",j_5930
Spinner,"$29,660.00",j_5931
Spinner Hand,"$29,660.00",j_5932
Spinner Operator,"$29,660.00",j_5933
Spinner Tender,"$29,660.00",j_5934
Spinning Doffer,"$29,660.00",j_5935
Spinning Frame Tender,"$29,660.00",j_5936
Spinning Machine Operator,"$29,660.00",j_5937
Spinning Machine Tender,"$29,660.00",j_5938
Spinning Mule Operator,"$29,660.00",j_5939
Spinning Mule Tender,"$29,660.00",j_5940
Spinning Operator,"$29,660.00",j_5941
Spinning Room Worker,"$29,660.00",j_5942
